APYGARDOS_NR,APYGARDOS_PAVADINIMAS,APYLINKES_NR,APYLINKES_PAVADINIMAS,RINKEJU_SKAICIUS,VISO_DALYVAVO,BALSADEZEJE_GALIOJANTYS,BALSADEZEJE_NEGALIOJANTYS,PASTU_GALIOJANTYS,PASTU_NEGALIOJANTYS,VARDAS,PAVARDE,PARTIJA,BALSU_BALSADEZEJE,BALSU_PASTU,BALSU_VISO,PAPILDOMO_PROTOKOLO_POZYMIS,RKND_V_AR_ISSIKELE_PATS,RPL_UNIKALUS_NUMERIS,SAV,Sugeneravimo data
46,Šilalės rajono,7,Didkiemio,210,122,101,3,18,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,57,15,72,,,46007,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,7,Didkiemio,210,122,101,3,18,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,44,3,47,,,46007,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,8,Gineikių,324,158,132,1,25,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,81,13,94,,,46008,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,8,Gineikių,324,158,132,1,25,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,51,12,63,,,46008,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,9,Girdiškės,178,93,72,0,21,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,48,13,61,,,46009,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,9,Girdiškės,178,93,72,0,21,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,24,8,32,,,46009,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,10,Iždonų,212,109,78,1,30,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,53,18,71,,,46010,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,10,Iždonų,212,109,78,1,30,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,25,12,37,,,46010,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,11,Jomantų,506,213,152,2,56,3,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,88,28,116,,,46011,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,11,Jomantų,506,213,152,2,56,3,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,64,28,92,,,46011,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,12,Jucaičių,315,159,126,4,28,1,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,74,11,85,,,46012,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,12,Jucaičių,315,159,126,4,28,1,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,52,17,69,,,46012,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,13,Kaltinėnų,999,497,368,7,122,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,191,54,245,,,46013,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,13,Kaltinėnų,999,497,368,7,122,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,177,68,245,,,46013,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,14,Kvėdarnos,1839,1110,845,10,252,3,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,596,171,767,,,46014,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,14,Kvėdarnos,1839,1110,845,10,252,3,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,249,81,330,,,46014,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,15,Laukuvos,1318,650,496,8,143,3,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,346,86,432,,,46015,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,15,Laukuvos,1318,650,496,8,143,3,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,150,57,207,,,46015,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,16,Obelyno,562,284,219,3,62,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,115,29,144,,,46016,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,16,Obelyno,562,284,219,3,62,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,104,33,137,,,46016,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,17,Pajūrio,954,498,382,1,114,1,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,243,74,317,,,46017,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,17,Pajūrio,954,498,382,1,114,1,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,139,40,179,,,46017,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,18,Pajūralio,656,304,230,1,73,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,157,46,203,,,46018,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,18,Pajūralio,656,304,230,1,73,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,73,27,100,,,46018,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,19,Požerės,316,148,117,6,23,2,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,61,12,73,,,46019,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,19,Požerės,316,148,117,6,23,2,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,56,11,67,,,46019,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,20,Šiauduvos,580,337,252,2,83,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,147,46,193,,,46020,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,20,Šiauduvos,580,337,252,2,83,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,105,37,142,,,46020,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,21,Tenenių,344,180,135,3,40,2,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,81,15,96,,,46021,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,21,Tenenių,344,180,135,3,40,2,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,54,25,79,,,46021,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,22,Traksėdžio,786,453,331,4,118,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,219,55,274,,,46022,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,22,Traksėdžio,786,453,331,4,118,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,112,63,175,,,46022,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,23,Upynos,652,357,261,3,91,2,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,149,53,202,,,46023,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,23,Upynos,652,357,261,3,91,2,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,112,38,150,,,46023,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,24,Žadeikių,549,268,222,0,45,1,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,122,27,149,,,46024,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,24,Žadeikių,549,268,222,0,45,1,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,100,18,118,,,46024,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,25,Ligoninės,1015,632,419,7,203,3,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,255,147,402,,,46025,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,25,Ligoninės,1015,632,419,7,203,3,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,164,56,220,,,46025,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,26,Palentinio,199,128,92,0,36,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,56,25,81,,,46026,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,26,Palentinio,199,128,92,0,36,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,36,11,47,,,46026,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,27,Gimnazijos,1720,1029,687,8,334,0,JONAS,GUDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,380,209,589,,,46027,Šilalės rajono savivaldybė,2023-03-24 16:17
46,Šilalės rajono,27,Gimnazijos,1720,1029,687,8,334,0,TADAS,BARTKUS,Politinis komitetas „Vardan Šilalės krašto“,307,125,432,,,46027,Šilalės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,1,Mokyklos,1937,742,484,9,246,3,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,286,154,440,,,47001,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,1,Mokyklos,1937,742,484,9,246,3,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,198,92,290,,,47001,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,2,Žalgirio,2165,991,732,15,239,5,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,416,147,563,,,47002,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,2,Žalgirio,2165,991,732,15,239,5,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,316,92,408,,,47002,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,3,Martyno Jankaus,1361,573,442,14,114,3,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,275,64,339,,,47003,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,3,Martyno Jankaus,1361,573,442,14,114,3,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,167,50,217,,,47003,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,4,Politechnikos,1655,669,462,7,197,3,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,270,127,397,,,47004,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,4,Politechnikos,1655,669,462,7,197,3,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,192,70,262,,,47004,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,5,Tilžės,2274,932,738,9,182,3,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,463,105,568,,,47005,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,5,Tilžės,2274,932,738,9,182,3,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,275,77,352,,,47005,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,6,Rusnės,1186,475,379,6,90,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,260,52,312,,,47006,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,6,Rusnės,1186,475,379,6,90,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,119,38,157,,,47006,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,7,Gardamo,683,288,221,1,65,1,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,125,34,159,,,47007,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,7,Gardamo,683,288,221,1,65,1,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,96,31,127,,,47007,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,8,Ramučių,165,63,50,0,13,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,28,7,35,,,47008,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,8,Ramučių,165,63,50,0,13,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,22,6,28,,,47008,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,9,Šylių,390,180,119,2,59,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,91,42,133,,,47009,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,9,Šylių,390,180,119,2,59,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,28,17,45,,,47009,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,10,Pagrynių,1711,713,550,11,151,1,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,317,89,406,,,47010,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,10,Pagrynių,1711,713,550,11,151,1,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,233,62,295,,,47010,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,11,Traksėdžių,1144,374,307,8,59,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,187,31,218,,,47011,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,11,Traksėdžių,1144,374,307,8,59,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,120,28,148,,,47011,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,12,Jonaičių,422,205,172,3,29,1,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,113,16,129,,,47012,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,12,Jonaičių,422,205,172,3,29,1,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,59,13,72,,,47012,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,13,Juknaičių,1163,449,320,12,115,2,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,220,85,305,,,47013,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,13,Juknaičių,1163,449,320,12,115,2,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,100,30,130,,,47013,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,14,Pašyšių,794,193,145,0,47,1,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,101,25,126,,,47014,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,14,Pašyšių,794,193,145,0,47,1,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,44,22,66,,,47014,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,16,Grabupių,619,221,165,3,53,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,98,34,132,,,47016,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,16,Grabupių,619,221,165,3,53,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,67,19,86,,,47016,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,17,Macikų,738,271,209,9,50,3,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,122,33,155,,,47017,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,17,Macikų,738,271,209,9,50,3,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,87,17,104,,,47017,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,18,Naujakurių,1886,798,617,18,159,4,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,399,90,489,,,47018,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,18,Naujakurių,1886,798,617,18,159,4,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,218,69,287,,,47018,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,19,Žemaitkiemio,237,103,60,2,40,1,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,35,25,60,,,47019,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,19,Žemaitkiemio,237,103,60,2,40,1,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,25,15,40,,,47019,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,21,Saugų,1232,407,299,8,98,2,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,153,61,214,,,47021,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,21,Saugų,1232,407,299,8,98,2,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,146,37,183,,,47021,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,22,Kintų,1224,359,266,4,86,3,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,193,62,255,,,47022,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,22,Kintų,1224,359,266,4,86,3,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,73,24,97,,,47022,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,23,Vilkyčių,1019,241,178,5,57,1,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,95,23,118,,,47023,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,23,Vilkyčių,1019,241,178,5,57,1,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,83,34,117,,,47023,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,24,Stubrių,219,109,77,6,26,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,61,24,85,,,47024,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,24,Stubrių,219,109,77,6,26,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,16,2,18,,,47024,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,25,Stemplių,138,83,71,0,12,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,45,9,54,,,47025,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,25,Stemplių,138,83,71,0,12,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,26,3,29,,,47025,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,26,Švėkšnos,1693,852,680,14,153,5,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,445,114,559,,,47026,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,26,Švėkšnos,1693,852,680,14,153,5,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,235,39,274,,,47026,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,27,Inkaklių,529,215,191,0,24,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,100,14,114,,,47027,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,27,Inkaklių,529,215,191,0,24,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,91,10,101,,,47027,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,28,Katyčių,515,200,147,3,48,2,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,88,33,121,,,47028,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,28,Katyčių,515,200,147,3,48,2,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,59,15,74,,,47028,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,29,Usėnų,880,271,194,5,72,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,142,57,199,,,47029,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,29,Usėnų,880,271,194,5,72,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,52,15,67,,,47029,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,30,Bikavėnų,300,120,83,1,34,2,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,59,19,78,,,47030,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,30,Bikavėnų,300,120,83,1,34,2,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,24,15,39,,,47030,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,31,Gorainių,250,116,84,6,26,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,62,16,78,,,47031,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,31,Gorainių,250,116,84,6,26,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,22,10,32,,,47031,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,32,Kivylių,338,165,132,0,33,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,117,31,148,,,47032,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,32,Kivylių,338,165,132,0,33,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,15,2,17,,,47032,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,33,Vainuto,671,338,266,1,71,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,239,57,296,,,47033,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,33,Vainuto,671,338,266,1,71,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,27,14,41,,,47033,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,34,Pempiškių,94,57,40,1,16,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,21,12,33,,,47034,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,34,Pempiškių,94,57,40,1,16,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,19,4,23,,,47034,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,35,Lietuvininkų,694,316,242,2,71,1,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,153,39,192,,,47035,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,35,Lietuvininkų,694,316,242,2,71,1,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,89,32,121,,,47035,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,36,Liepų,1008,479,353,2,123,1,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,212,73,285,,,47036,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,36,Liepų,1008,479,353,2,123,1,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,141,50,191,,,47036,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,37,Žemaičių Naumiesčio,933,437,341,7,89,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,180,46,226,,,47037,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,37,Žemaičių Naumiesčio,933,437,341,7,89,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,161,43,204,,,47037,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,38,Degučių,643,280,197,4,79,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,145,50,195,,,47038,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,38,Degučių,643,280,197,4,79,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,52,29,81,,,47038,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,39,Naumiesčio kaimiškoji,807,321,237,8,76,0,ŽYGIMANTAS,KURLIANSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,127,36,163,,,47039,Šilutės rajono savivaldybė,2023-03-24 16:17
47,Šilutės rajono,39,Naumiesčio kaimiškoji,807,321,237,8,76,0,VYTAUTAS,LAURINAITIS,Demokratų sąjunga „Vardan Lietuvos“,110,40,150,,,47039,Šilutės rajono savivaldybė,2023-03-24 16:17
51,Telšių rajono,1,Lygumų,2328,1101,908,6,185,2,TOMAS,KATKUS,Lietuvos socialdemokratų partija,444,120,564,,,51001,Telšių rajono savivaldybė,2023-03-24 16:17
51,Telšių rajono,1,Lygumų,2328,1101,908,6,185,2,ALGIRDAS,BACEVIČIUS,"Tautos ir teisingumo sąjunga (centristai, tautininkai)",464,65,529,,,51001,Telšių rajono savivaldybė,2023-03-24 16:17
51,Telšių rajono,2,Masčio,2918,1457,1226,20,189,22,TOMAS,KATKUS,Lietuvos socialdemokratų partija,607,117,724,,,51002,Telšių rajono savivaldybė,2023-03-24 16:17
51,Telšių rajono,2,Masčio,2918,1457,1226,20,189,22,ALGIRDAS,BACEVIČIUS,"Tautos ir teisingumo sąjunga (centristai, tautininkai)",619,72,691,,,51002,Telšių rajono savivaldybė,2023-03-24 16:17
51,Telšių rajono,3,Respublikos,1409,708,497,7,202,2,TOMAS,KATKUS,Lietuvos socialdemokratų partija,253,128,381,,,51003,Telšių rajono savivaldybė,2023-03-24 16:17
51,Telšių rajono,3,Respublikos,1409,708,497,7,202,2,ALGIRDAS,BACEVIČIUS,"Tautos ir teisingumo sąjunga (centristai, tautininkai)",244,74,318,,,51003,Telšių rajono savivaldybė,2023-03-24 16:17
